link,location,no_checkins_all_time,no_users_all_time,monthly,beer_name,beer_stye,abv,ibu,beer_rating,raters,added,beer_link
https://untappd.com/brewery/364801,Switzerland,8,2,0,Nr 26,Märzen,N/A ABV,N/A IBU,(N/A),1 Rating,Added 12/03/17,https://untappd.com/b/chlapf-nr-26/2414389
https://untappd.com/brewery/364801,Switzerland,8,2,0,Nr. G (Giovanni Spezial),Barleywine - American,8% ABV,N/A IBU,(N/A),1 Rating,Added 12/30/17,https://untappd.com/b/chlapf-nr-g-giovanni-spezial/2453121
https://untappd.com/brewery/361485,"Elgg, Zürich Switzerland",9,7,0,No 1 Frischling,Pilsner - German,5.3% ABV,N/A IBU,(N/A),4 Ratings,Added 09/16/17,https://untappd.com/b/elgger-nachbar-brau-no-1-frischling/2294262
https://untappd.com/brewery/361485,"Elgg, Zürich Switzerland",9,7,0,No 2 Keiler,Lager - Amber,5.2% ABV,N/A IBU,(N/A),2 Ratings,Added 09/16/17,https://untappd.com/b/elgger-nachbar-brau-no-2-keiler/2294264
https://untappd.com/brewery/361485,"Elgg, Zürich Switzerland",9,7,0,No 3 Bache,Altbier,4.8% ABV,N/A IBU,(N/A),1 Rating,Added 09/16/17,https://untappd.com/b/elgger-nachbar-brau-no-3-bache/2294266
https://untappd.com/brewery/359664,Switzerland,9,9,2,Eschi Bräu,Blonde Ale,5.9% ABV,N/A IBU,(N/A),7 Ratings,Added 09/03/17,https://untappd.com/b/eschi-brau-eschi-brau/2275604
https://untappd.com/brewery/354972,Switzerland,9,7,0,Winzerbräu,Kellerbier / Zwickelbier,N/A ABV,N/A IBU,(N/A),7 Ratings,Added 08/06/17,https://untappd.com/b/steakhause-winzerhaus-winzerbrau/2230031
https://untappd.com/brewery/346136,Switzerland,8,6,1,La Boussinette - Pale Ale,Pale Ale - English,6.3% ABV,N/A IBU,(N/A),3 Ratings,Added 12/13/17,https://untappd.com/b/marco-s-garage-brewery-la-boussinette-pale-ale/2427514
https://untappd.com/brewery/346136,Switzerland,8,6,1,La Grenouille - La Bière Des Bénévoles,Lager - IPL (India Pale Lager),N/A ABV,N/A IBU,(N/A),2 Ratings,Added 06/17/17,https://untappd.com/b/marco-s-garage-brewery-la-grenouille-la-biere-des-benevoles/2148277
https://untappd.com/brewery/346136,Switzerland,8,6,1,La Boussinette - Santa Claus,Winter Ale,7.2% ABV,N/A IBU,(N/A),1 Rating,Added 12/13/17,https://untappd.com/b/marco-s-garage-brewery-la-boussinette-santa-claus/2427509
https://untappd.com/brewery/346136,Switzerland,8,6,1,Boussinette - Blonde,Blonde Ale,4.9% ABV,N/A IBU,(N/A),1 Rating,Added 03/15/20,https://untappd.com/b/marco-s-garage-brewery-boussinette-blonde/3722934
https://untappd.com/brewery/343985,"Rupperswil, Aargau Switzerland",7,3,0,Der Punkigr Bär,IPA - American,6.5% ABV,N/A IBU,(N/A),2 Ratings,Added 06/03/17,https://untappd.com/b/beni-s-bare-brau-der-punkigr-bar/2127348
https://untappd.com/brewery/343985,"Rupperswil, Aargau Switzerland",7,3,0,Der Rote Bär,IPA - Red,6% ABV,N/A IBU,(N/A),2 Ratings,Added 06/03/17,https://untappd.com/b/beni-s-bare-brau-der-rote-bar/2127440
https://untappd.com/brewery/343985,"Rupperswil, Aargau Switzerland",7,3,0,Beni Bräu Hell,Lager - Helles,5.2% ABV,N/A IBU,(N/A),1 Rating,Added 12/07/19,https://untappd.com/b/beni-s-bare-brau-beni-brau-hell/3568436
https://untappd.com/brewery/343985,"Rupperswil, Aargau Switzerland",7,3,0,Red Ale,Red Ale - Other,5% ABV,N/A IBU,(N/A),1 Rating,Added 12/11/19,https://untappd.com/b/beni-s-bare-brau-red-ale/3573784
https://untappd.com/brewery/343985,"Rupperswil, Aargau Switzerland",7,3,0,Amber,Lager - Amber,5.2% ABV,N/A IBU,(N/A),1 Rating,Added 12/14/19,https://untappd.com/b/beni-s-bare-brau-amber/3579245
https://untappd.com/brewery/340645,Switzerland,7,6,0,Zuger Zinnsoldat,Lager - Helles,6.5% ABV,N/A IBU,(N/A),5 Ratings,Added 07/29/17,https://untappd.com/b/verein-zuger-braufreunde-zuger-zinnsoldat/2217767
https://untappd.com/brewery/340645,Switzerland,7,6,0,Zuger Reisläufer,Lager - Dark,6.4% ABV,N/A IBU,(N/A),2 Ratings,Added 05/14/17,https://untappd.com/b/verein-zuger-braufreunde-zuger-reislaufer/2094124
https://untappd.com/brewery/329738,"Plan-les-Ouates, Genève Switzerland",10,10,0,La Brasserie Des Cinq Communes,Belgian Blonde,5.6% ABV,N/A IBU,(N/A),6 Ratings,Added 03/11/17,https://untappd.com/b/la-brasserie-des-5-communes-la-brasserie-des-cinq-communes/1988693
https://untappd.com/brewery/329738,"Plan-les-Ouates, Genève Switzerland",10,10,0,Noire,Stout - Other,N/A ABV,N/A IBU,(N/A),1 Rating,Added 06/15/19,https://untappd.com/b/la-brasserie-des-5-communes-noire/3283569
https://untappd.com/brewery/280311,"Innerthal, Schwyz Switzerland",9,9,0,Matahari IPA,IPA - International,6.5% ABV,N/A IBU,(N/A),6 Ratings,Added 06/29/16,https://untappd.com/b/aubrigbier-brauerei-innerthal-matahari-ipa/1623091
https://untappd.com/brewery/280311,"Innerthal, Schwyz Switzerland",9,9,0,Hell,Lager - Pale,5% ABV,N/A IBU,(N/A),1 Rating,Added 01/21/17,https://untappd.com/b/aubrigbier-brauerei-innerthal-hell/1916795
https://untappd.com/brewery/279167,"Pratteln, Basel-Landschaft Switzerland",7,3,0,Red Eagle,Red Ale - Irish,5.1% ABV,N/A IBU,(N/A),2 Ratings,Added 06/24/16,https://untappd.com/b/hahnenbrau-red-eagle/1615747
https://untappd.com/brewery/279167,"Pratteln, Basel-Landschaft Switzerland",7,3,0,Lady Killer,Blonde Ale,N/A ABV,N/A IBU,(N/A),2 Ratings,Added 12/30/16,https://untappd.com/b/hahnenbrau-lady-killer/1887155
https://untappd.com/brewery/279167,"Pratteln, Basel-Landschaft Switzerland",7,3,0,Perle,Pale Ale - English,4.6% ABV,N/A IBU,(N/A),1 Rating,Added 03/05/17,https://untappd.com/b/hahnenbrau-perle/1980031
https://untappd.com/brewery/279167,"Pratteln, Basel-Landschaft Switzerland",7,3,0,Summer Light,Pale Ale - American,N/A ABV,N/A IBU,(N/A),1 Rating,Added 06/26/17,https://untappd.com/b/hahnenbrau-summer-light/2165110
https://untappd.com/brewery/279167,"Pratteln, Basel-Landschaft Switzerland",7,3,0,Frische Perle,Pale Ale - American,5% ABV,N/A IBU,(N/A),1 Rating,Added 12/25/17,https://untappd.com/b/hahnenbrau-frische-perle/2447787
https://untappd.com/brewery/279167,"Pratteln, Basel-Landschaft Switzerland",7,3,0,Ladykiller 2.0,Pale Ale - American,N/A ABV,N/A IBU,(N/A),0 Rating,Added 06/26/17,https://untappd.com/b/hahnenbrau-ladykiller-2-0/2165111
https://untappd.com/brewery/279167,"Pratteln, Basel-Landschaft Switzerland",7,3,0,Hahnenbräu,Pale Ale - American,5% ABV,N/A IBU,(N/A),0 Rating,Added 12/25/17,https://untappd.com/b/hahnenbrau-hahnenbrau/2447785
https://untappd.com/brewery/233285,Switzerland,8,5,0,Echt Schweizer Erlgold (trüb),Cider - Traditional,4.2% ABV,N/A IBU,(N/A),4 Ratings,Added 10/29/15,https://untappd.com/b/weiss-zum-erlenbach-ag-echt-schweizer-erlgold-trub/1292744
https://untappd.com/brewery/233285,Switzerland,8,5,0,Echt Schweizer Erlgold (hell),Cider - Traditional,4.9% ABV,N/A IBU,(N/A),2 Ratings,Added 05/25/17,https://untappd.com/b/weiss-zum-erlenbach-echt-schweizer-erlgold-hell/2111333
https://untappd.com/brewery/233285,Switzerland,8,5,0,Echt Schweizer Erlgold Alkoholfrei Hell,Non-Alcoholic Beer,N/A ABV,N/A IBU,(N/A),1 Rating,Added 10/20/18,https://untappd.com/b/weiss-zum-erlenbach-echt-schweizer-erlgold-alkoholfrei-hell/2901694
https://untappd.com/brewery/454730,Switzerland,6,4,3,Chef Les Champs,Pale Ale - International,5.5% ABV,N/A IBU,(N/A),4 Ratings,Added 01/02/20,https://untappd.com/b/brasserie-du-vieux-chemin-chef-les-champs/3610869
https://untappd.com/brewery/454730,Switzerland,6,4,3,Candor,Witbier,5.5% ABV,N/A IBU,(N/A),1 Rating,Added 03/26/20,https://untappd.com/b/brasserie-du-vieux-chemin-candor/3731944
https://untappd.com/brewery/454730,Switzerland,6,4,3,Broue,Lager - Amber,5.8% ABV,N/A IBU,(N/A),1 Rating,Added 03/28/20,https://untappd.com/b/brasserie-du-vieux-chemin-broue/3734478
https://untappd.com/brewery/451662,Switzerland,7,6,2,Hoppy Lager Bier,Lager - Helles,4.8% ABV,N/A IBU,(N/A),6 Ratings,Added 12/06/19,https://untappd.com/b/soilibroi-hoppy-lager-bier/3565664
https://untappd.com/brewery/450390,Switzerland,7,7,0,Hinmeltanz Weisswein PaleAle,Pale Ale - International,6.2% ABV,N/A IBU,(N/A),6 Ratings,Added 11/21/19,https://untappd.com/b/bcb-hinmeltanz-weisswein-paleale/3541585
https://untappd.com/brewery/449394,Switzerland,6,5,0,Prof Eldo R.,IPA - New England,5.7% ABV,30 IBU,(N/A),5 Ratings,Added 11/09/19,https://untappd.com/b/blaubrau-prof-eldo-r/3523091
https://untappd.com/brewery/449394,Switzerland,6,5,0,Covfefe.,Stout - Coffee,N/A ABV,30 IBU,(N/A),1 Rating,Added 11/09/19,https://untappd.com/b/blaubrau-covfefe/3523557
https://untappd.com/brewery/445554,Switzerland,2,2,0,1239,Altbier,N/A ABV,N/A IBU,(N/A),6 Ratings,Added 09/28/19,https://untappd.com/b/brauper-1239/3454747
https://untappd.com/brewery/443635,Switzerland,12,5,1,English Stout,Stout - English,4.7% ABV,17 IBU,(N/A),3 Ratings,Added 01/08/20,https://untappd.com/b/aeni-english-stout/3618196
https://untappd.com/brewery/443313,Switzerland,9,5,0,American Wheat,Wheat Beer - American Pale Wheat,4.8% ABV,N/A IBU,(N/A),5 Ratings,Added 09/03/19,https://untappd.com/b/della-s-beer-di-dellavia-alan-american-wheat/3415325
https://untappd.com/brewery/443313,Switzerland,9,5,0,London Porter,Porter - English,5% ABV,N/A IBU,(N/A),1 Rating,Added 09/03/19,https://untappd.com/b/della-s-beer-di-dellavia-alan-london-porter/3415321
https://untappd.com/brewery/427158,Switzerland,6,3,0,Hellblau Roggen,Rye Beer,N/A ABV,N/A IBU,(N/A),3 Ratings,Added 04/07/19,https://untappd.com/b/bierbraufreunde-hellblau-roggen/3165915
https://untappd.com/brewery/427158,Switzerland,6,3,0,Braun Chocolate Oatmeal Stout,Stout - Other,N/A ABV,N/A IBU,(N/A),3 Ratings,Added 04/07/19,https://untappd.com/b/bierbraufreunde-braun-chocolate-oatmeal-stout/3165916
https://untappd.com/brewery/427158,Switzerland,6,3,0,14,Witbier,N/A ABV,N/A IBU,(N/A),0 Rating,Added 04/07/19,https://untappd.com/b/bierbraufreunde-14/3165914
https://untappd.com/brewery/425994,Switzerland,7,4,0,L‘effé,Brown Ale - Belgian,6% ABV,N/A IBU,(N/A),2 Ratings,Added 03/26/19,https://untappd.com/b/tia-l-effe/3145990
https://untappd.com/brewery/425994,Switzerland,7,4,0,Schneeglöggli,Märzen,4.7% ABV,24 IBU,(N/A),3 Ratings,Added 05/02/19,https://untappd.com/b/tia-schneegloggli/3206736
https://untappd.com/brewery/425994,Switzerland,7,4,0,Weihnachtsbier,Specialty Grain,6% ABV,17 IBU,(N/A),1 Rating,Added 06/04/19,https://untappd.com/b/tia-weihnachtsbier/3263111
https://untappd.com/brewery/425994,Switzerland,7,4,0,Outback Ale,IPA - American,5.3% ABV,33 IBU,(N/A),0 Rating,Added 06/04/19,https://untappd.com/b/tia-outback-ale/3263107
https://untappd.com/brewery/425994,Switzerland,7,4,0,Freds Cream Ale,American Wild Ale,5.1% ABV,17 IBU,(N/A),0 Rating,Added 06/04/19,https://untappd.com/b/tia-freds-cream-ale/3263108
https://untappd.com/brewery/425994,Switzerland,7,4,0,Hopf Schwiiz,Specialty Grain,5.3% ABV,25 IBU,(N/A),0 Rating,Added 06/04/19,https://untappd.com/b/tia-hopf-schwiiz/3263120
https://untappd.com/brewery/420867,"Sagno, Ticino Switzerland",6,6,0,Matta,Blonde Ale,4.5% ABV,20 IBU,(N/A),6 Ratings,Added 02/02/19,https://untappd.com/b/bisbino-matta/3064444
https://untappd.com/brewery/410065,Switzerland,6,4,0,Au Bouleau,Malt Beer,5.5% ABV,N/A IBU,(N/A),3 Ratings,Added 10/20/18,https://untappd.com/b/le-chene-au-boulot/2902418
https://untappd.com/brewery/410065,Switzerland,6,4,0,"A Poire, Botzi !",Blonde Ale,5.5% ABV,N/A IBU,(N/A),2 Ratings,Added 06/08/19,https://untappd.com/b/le-chene-a-poire-botzi/3270099
https://untappd.com/brewery/410065,Switzerland,6,4,0,Ortie Sureau,Witbier,5.5% ABV,N/A IBU,(N/A),1 Rating,Added 10/10/19,https://untappd.com/b/le-chene-ortie-sureau/3474157
https://untappd.com/brewery/404581,Switzerland,6,6,0,Skully - the Beer,Pale Ale - American,5% ABV,N/A IBU,(N/A),6 Ratings,Added 08/26/18,https://untappd.com/b/rachel-skull-skully-the-beer/2817527
https://untappd.com/brewery/397861,Switzerland,8,3,1,Volottaz APA,Pale Ale - American,N/A ABV,N/A IBU,(N/A),2 Ratings,Added 06/29/18,https://untappd.com/b/volottaz-volottaz-apa/2724318
https://untappd.com/brewery/397861,Switzerland,8,3,1,IPA Volottaz,IPA - Session / India Session Ale,N/A ABV,N/A IBU,(N/A),2 Ratings,Added 06/30/18,https://untappd.com/b/volottaz-ipa-volottaz/2726273
https://untappd.com/brewery/397861,Switzerland,8,3,1,Nakamoto,Pale Ale - English,N/A ABV,N/A IBU,(N/A),1 Rating,Added 11/09/19,https://untappd.com/b/volottaz-nakamoto/3522895
https://untappd.com/brewery/397861,Switzerland,8,3,1,Lager Noire,Lager - Dark,N/A ABV,N/A IBU,(N/A),1 Rating,Added 03/26/20,https://untappd.com/b/volottaz-lager-noire/3732123
https://untappd.com/brewery/388911,Switzerland,6,6,0,No. 1 - Zwickel,Kellerbier / Zwickelbier,5.2% ABV,N/A IBU,(N/A),6 Ratings,Added 04/14/18,https://untappd.com/b/st-wendelin-no-1-zwickel/2600753
https://untappd.com/brewery/388911,Switzerland,6,6,0,Nr. 2 - Hefeweizen,Hefeweizen,N/A ABV,N/A IBU,(N/A),0 Rating,Added 04/12/19,https://untappd.com/b/st-wendelin-nr-2-hefeweizen/3172124
https://untappd.com/brewery/388911,Switzerland,6,6,0,Nr. 3 - Indian Pale Ale,IPA - English,N/A ABV,N/A IBU,(N/A),0 Rating,Added 04/12/19,https://untappd.com/b/st-wendelin-nr-3-indian-pale-ale/3172125
https://untappd.com/brewery/388911,Switzerland,6,6,0,Nr. 4 - Schwarzbier,Schwarzbier,N/A ABV,N/A IBU,(N/A),0 Rating,Added 04/12/19,https://untappd.com/b/st-wendelin-nr-4-schwarzbier/3172126
https://untappd.com/brewery/388911,Switzerland,6,6,0,Nr. 5 - Mandarine Pale Ale,Pale Ale - International,N/A ABV,N/A IBU,(N/A),0 Rating,Added 04/12/19,https://untappd.com/b/st-wendelin-nr-5-mandarine-pale-ale/3172128
https://untappd.com/brewery/371372,"Rheinau, Zürich Switzerland",7,7,0,Braugarten Trüeb,Lager - Pale,4.4% ABV,N/A IBU,(N/A),3 Ratings,Added 04/06/18,https://untappd.com/b/augarten-braugarten-trueb/2589255
https://untappd.com/brewery/371372,"Rheinau, Zürich Switzerland",7,7,0,Ginger,Ginger Beer,4.8% ABV,N/A IBU,(N/A),3 Ratings,Added 11/24/17,https://untappd.com/b/augarten-ginger/2401326
https://untappd.com/brewery/346498,Switzerland,7,6,0,Skipper Hell,Lager - Helles,5.2% ABV,N/A IBU,(N/A),4 Ratings,Added 08/10/17,https://untappd.com/b/skipper-bier-skipper-hell/2235556
https://untappd.com/brewery/346498,Switzerland,7,6,0,Skipper Bier Lager Dunkel,Lager - Dark,N/A ABV,N/A IBU,(N/A),1 Rating,Added 06/18/17,https://untappd.com/b/skipper-bier-skipper-bier-lager-dunkel/2152224
https://untappd.com/brewery/346498,Switzerland,7,6,0,Tepula Ale,Traditional Ale,N/A ABV,N/A IBU,(N/A),1 Rating,Added 04/13/19,https://untappd.com/b/skipper-bier-tepula-ale/3175336
https://untappd.com/brewery/346287,Switzerland,8,2,0,Kloster,Lager - Munich Dunkel,N/A ABV,N/A IBU,(N/A),2 Ratings,Added 06/17/17,https://untappd.com/b/valeis-brau-kloster/2149665
https://untappd.com/brewery/346287,Switzerland,8,2,0,Pilz,Lager - Helles,N/A ABV,N/A IBU,(N/A),2 Ratings,Added 06/18/17,https://untappd.com/b/valeis-brau-pilz/2150996
https://untappd.com/brewery/346287,Switzerland,8,2,0,Märzen,Märzen,5.2% ABV,N/A IBU,(N/A),1 Rating,Added 12/14/19,https://untappd.com/b/valeis-brau-marzen/3580368
https://untappd.com/brewery/346287,Switzerland,8,2,0,VIP Ale,IPA - American,5.2% ABV,35 IBU,(N/A),1 Rating,Added 03/14/20,https://untappd.com/b/valeis-brau-vip-ale/3720448
https://untappd.com/brewery/332176,"Turtmann, Valais/Wallis Switzerland",7,5,0,Amber Bier,Red Ale - Other,N/A ABV,N/A IBU,(N/A),2 Ratings,Added 12/14/19,https://untappd.com/b/bierwerkstatt-turtmann-amber-bier/3580101
https://untappd.com/brewery/332176,"Turtmann, Valais/Wallis Switzerland",7,5,0,Blonde,Lager - Helles,5% ABV,N/A IBU,(N/A),1 Rating,Added 03/25/17,https://untappd.com/b/bierwerstatt-turtmann-blonde/2012698
https://untappd.com/brewery/332176,"Turtmann, Valais/Wallis Switzerland",7,5,0,Him Beer,Fruit Beer,5% ABV,N/A IBU,(N/A),0 Rating,Added 03/26/17,https://untappd.com/b/bierwerstatt-turtmann-him-beer/2013276
https://untappd.com/brewery/332176,"Turtmann, Valais/Wallis Switzerland",7,5,0,Belgisches Dubble,Belgian Dubbel,7.4% ABV,N/A IBU,(N/A),1 Rating,Added 04/23/17,https://untappd.com/b/bierwerstatt-turtmann-belgisches-dubble/2059089
https://untappd.com/brewery/332176,"Turtmann, Valais/Wallis Switzerland",7,5,0,Daana Briggu,Specialty Grain,N/A ABV,N/A IBU,(N/A),1 Rating,Added 05/31/18,https://untappd.com/b/bierwerkstatt-turtmann-daana-briggu/2677266
https://untappd.com/brewery/332176,"Turtmann, Valais/Wallis Switzerland",7,5,0,Chrizhubel,Lager - IPL (India Pale Lager),N/A ABV,N/A IBU,(N/A),1 Rating,Added 06/01/18,https://untappd.com/b/bierwerkstatt-turtmann-chrizhubel/2677305
https://untappd.com/brewery/293034,Switzerland,6,4,0,Lager Mandarin,Lager - Euro Pale,4.5% ABV,16 IBU,(N/A),4 Ratings,Added 08/28/16,https://untappd.com/b/luusbueb-lager-mandarin/1708275
https://untappd.com/brewery/293034,Switzerland,6,4,0,Roggenbier,Roggenbier,4.4% ABV,N/A IBU,(N/A),2 Ratings,Added 08/28/16,https://untappd.com/b/luusbueb-roggenbier/1708289
https://untappd.com/brewery/254903,Switzerland,72,61,0,IPA (no Name),IPA - English,N/A ABV,N/A IBU,(N/A),3 Ratings,Added 10/20/16,https://untappd.com/b/brauerei-mosimann-und-affolter-ipa-no-name/1784200
https://untappd.com/brewery/254903,Switzerland,72,61,0,Awesome IPA,IPA - International,7.1% ABV,N/A IBU,(N/A),3 Ratings,Added 07/01/17,https://untappd.com/b/brauerei-mosimann-und-affolter-awesome-ipa/2172261
https://untappd.com/brewery/254903,Switzerland,72,61,0,Lager With Rauchmalz (no Name),Rauchbier,N/A ABV,N/A IBU,(N/A),0 Rating,Added 10/20/16,https://untappd.com/b/brauerei-mosimann-und-affolter-lager-with-rauchmalz-no-name/1784205
https://untappd.com/brewery/172807,Switzerland,7,7,0,Kastell Porter,Porter - Other,5% ABV,45 IBU,(N/A),6 Ratings,Added 12/07/14,https://untappd.com/b/robenhausen-kastell-porter/903029
https://untappd.com/brewery/169864,Switzerland,11,7,0,No 2 Centennial Ale,Blonde Ale,5% ABV,N/A IBU,(N/A),3 Ratings,Added 11/23/14,https://untappd.com/b/sankt-maria-no-2-centennial-ale/886170
https://untappd.com/brewery/169864,Switzerland,11,7,0,No 7 Weizen Dunkel,Dunkelweizen,4.7% ABV,N/A IBU,(N/A),1 Rating,Added 11/06/16,https://untappd.com/b/sankt-maria-no-7-weizen-dunkel/1810419
https://untappd.com/brewery/169864,Switzerland,11,7,0,No 3 Galaxy Pale Ale,Pale Ale - English,4.8% ABV,N/A IBU,(N/A),2 Ratings,Added 11/27/14,https://untappd.com/b/sankt-maria-no-3-galaxy-pale-ale/890896
https://untappd.com/brewery/459603,Switzerland,5,1,0,S‘Helle,Lager - Helles,5.6% ABV,N/A IBU,(N/A),1 Rating,Added 02/27/20,https://untappd.com/b/seebraui-s-helle/3693833
https://untappd.com/brewery/459603,Switzerland,5,1,0,S'Chlöschti,Traditional Ale,5.3% ABV,N/A IBU,(N/A),1 Rating,Added 02/27/20,https://untappd.com/b/seebraui-s-chloschti/3694052
https://untappd.com/brewery/459603,Switzerland,5,1,0,S‘Wit,Witbier,4.3% ABV,N/A IBU,(N/A),1 Rating,Added 02/28/20,https://untappd.com/b/seebraui-s-wit/3695883
https://untappd.com/brewery/459603,Switzerland,5,1,0,S‘Weizä,Wheat Beer - Other,4.7% ABV,N/A IBU,(N/A),1 Rating,Added 03/01/20,https://untappd.com/b/seebraui-s-weiza/3700607
https://untappd.com/brewery/459603,Switzerland,5,1,0,S‘Schwarze,Dark Ale,5.5% ABV,N/A IBU,(N/A),1 Rating,Added 03/06/20,https://untappd.com/b/seebraui-s-schwarze/3707085
https://untappd.com/brewery/459303,Switzerland,50,2,27,Tamaya,IPA - New England,5.9% ABV,17 IBU,(N/A),1 Rating,Added 03/05/20,https://untappd.com/b/indianer-craft-beer-brauerei-tamaya/3705614
https://untappd.com/brewery/459303,Switzerland,50,2,27,Mescalero,Stout - Coffee,5.5% ABV,18 IBU,(N/A),1 Rating,Added 03/05/20,https://untappd.com/b/indianer-craft-beer-brauerei-mescalero/3705632
https://untappd.com/brewery/459303,Switzerland,50,2,27,Chinook,Stout - Oatmeal,5.5% ABV,18 IBU,(N/A),1 Rating,Added 03/05/20,https://untappd.com/b/indianer-craft-beer-brauerei-chinook/3705638
https://untappd.com/brewery/459303,Switzerland,50,2,27,Cheyenne,Hefeweizen,5.5% ABV,10 IBU,(N/A),1 Rating,Added 03/14/20,https://untappd.com/b/indianer-craft-beer-brauerei-cheyenne/3720271
https://untappd.com/brewery/455458,"Ürikon, Zürich Switzerland",6,5,3,White India Pale Ale,IPA - White,6.9% ABV,45 IBU,(N/A),2 Ratings,Added 01/15/20,https://untappd.com/b/braukellerei-hug-white-india-pale-ale/3627849
https://untappd.com/brewery/455458,"Ürikon, Zürich Switzerland",6,5,3,Mocca Cream Stout,Stout - Milk / Sweet,5.7% ABV,25 IBU,(N/A),1 Rating,Added 01/11/20,https://untappd.com/b/braukellerei-hug-mocca-cream-stout/3622595
https://untappd.com/brewery/455458,"Ürikon, Zürich Switzerland",6,5,3,Märzen Sauvin,Märzen,5.7% ABV,35 IBU,(N/A),1 Rating,Added 01/12/20,https://untappd.com/b/braukellerei-hug-marzen-sauvin/3624824
https://untappd.com/brewery/455458,"Ürikon, Zürich Switzerland",6,5,3,Belgian Wit,Witbier,5.7% ABV,19 IBU,(N/A),1 Rating,Added 01/15/20,https://untappd.com/b/braukellerei-hug-belgian-wit/3627919
https://untappd.com/brewery/455458,"Ürikon, Zürich Switzerland",6,5,3,American Pale Ale,IPA - American,5.7% ABV,31 IBU,(N/A),0 Rating,Added 01/15/20,https://untappd.com/b/braukellerei-hug-american-pale-ale/3627914
https://untappd.com/brewery/455458,"Ürikon, Zürich Switzerland",6,5,3,Farmhouse Ale,Farmhouse Ale - Saison,4.7% ABV,16 IBU,(N/A),0 Rating,Added 01/15/20,https://untappd.com/b/braukellerei-hug-farmhouse-ale/3627918
https://untappd.com/brewery/455458,"Ürikon, Zürich Switzerland",6,5,3,Limited Edition Hibiscus Ale,Other,N/A ABV,N/A IBU,(N/A),0 Rating,Added 01/15/20,https://untappd.com/b/braukellerei-hug-limited-edition-hibiscus-ale/3627925
https://untappd.com/brewery/452623,Switzerland,6,6,0,Pressti Öpfel,Cider - Dry,5.3% ABV,N/A IBU,(N/A),5 Ratings,Added 12/15/19,https://untappd.com/b/braukollektiv-zuriberg-pressti-opfel/3582299
https://untappd.com/brewery/449188,"Brunnen, Schwyz Switzerland",5,5,0,Primus,Lager - Amber,5.5% ABV,25 IBU,(N/A),5 Ratings,Added 11/07/19,https://untappd.com/b/bierhalle-spezialitatenbrauerei-primus/3518785
https://untappd.com/brewery/449106,Switzerland,5,5,0,Cap'tain Fish IPA Nyon,IPA - Belgian,N/A ABV,N/A IBU,(N/A),5 Ratings,Added 11/05/19,https://untappd.com/b/brassin-lemanique-cap-tain-fish-ipa-nyon/3516884
https://untappd.com/brewery/448824,Switzerland,6,2,0,BB Brewers Batch1,Kölsch,4.6% ABV,23 IBU,(N/A),2 Ratings,Added 11/02/19,https://untappd.com/b/bb-brewers-bb-brewers-batch1/3512169
https://untappd.com/brewery/448824,Switzerland,6,2,0,Batch 2.1,IPA - English,5.9% ABV,40 IBU,(N/A),2 Ratings,Added 12/07/19,https://untappd.com/b/bb-brewers-batch-2-1/3568152
https://untappd.com/brewery/448824,Switzerland,6,2,0,APA,Pale Ale - American,5.5% ABV,50 IBU,(N/A),1 Rating,Added 01/16/20,https://untappd.com/b/bb-brewers-apa/3628647
https://untappd.com/brewery/442045,Switzerland,5,3,0,Pale Ale,Pale Ale - International,5% ABV,N/A IBU,(N/A),2 Ratings,Added 08/21/19,https://untappd.com/b/freybier-pale-ale/3394450
https://untappd.com/brewery/442045,Switzerland,5,3,0,Alt-Bier,Altbier,5.7% ABV,N/A IBU,(N/A),2 Ratings,Added 01/04/20,https://untappd.com/b/freybier-alt-bier/3614733
https://untappd.com/brewery/442045,Switzerland,5,3,0,IPA,IPA - International,6.5% ABV,N/A IBU,(N/A),1 Rating,Added 01/04/20,https://untappd.com/b/freybier-ipa/3614206
https://untappd.com/brewery/441943,Switzerland,6,5,0,DeHusky,Pilsner - Other,5.5% ABV,30 IBU,(N/A),5 Ratings,Added 08/20/19,https://untappd.com/b/buhler-ag-dehusky/3392753
https://untappd.com/brewery/436596,Switzerland,8,4,1,Lager,Lager - Helles,5.2% ABV,N/A IBU,(N/A),2 Ratings,Added 07/04/19,https://untappd.com/b/greenhouse-brewery-lager/3314502
https://untappd.com/brewery/436596,Switzerland,8,4,1,Spezial,Hefeweizen Light / Leicht,5.2% ABV,N/A IBU,(N/A),1 Rating,Added 07/03/19,https://untappd.com/b/greenhouse-brewery-spezial/3312895
https://untappd.com/brewery/436596,Switzerland,8,4,1,IPA,IPA - English,5.2% ABV,N/A IBU,(N/A),0 Rating,Added 04/01/17,https://untappd.com/b/greenhouse-brewery-ipa/2022880
https://untappd.com/brewery/436596,Switzerland,8,4,1,Amber,Lager - Amber,5.2% ABV,N/A IBU,(N/A),1 Rating,Added 07/04/19,https://untappd.com/b/greenhouse-brewery-amber/3314398
https://untappd.com/brewery/436596,Switzerland,8,4,1,IPA,IPA - Brut,5.2% ABV,N/A IBU,(N/A),1 Rating,Added 07/07/19,https://untappd.com/b/greenhouse-brewery-ipa/3320651
https://untappd.com/brewery/435386,Switzerland,5,4,0,Hell,Lager - Helles,4.2% ABV,N/A IBU,(N/A),4 Ratings,Added 06/22/19,https://untappd.com/b/hubelibier-schnottwil-hell/3294589
